schema_version,analysis_class,analysis_id,split_order,split_name,stratum_dimension,stratum_order,stratum_id,stratum_label,method_order,method,metric_order,metric,sequence_count_display,sequence_count,component_count_display,component_count,estimate,ci_lower,ci_upper,bootstrap_iterations,bootstrap_seed,reporting_status
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,4,nearest-homolog,0,accuracy,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,4,nearest-homolog,1,balanced_accuracy,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,4,nearest-homolog,2,macro_f1,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,4,nearest-homolog,0,accuracy,52,52,52,52,0.461538461538462,0.326923076923077,0.596153846153846,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,4,nearest-homolog,1,balanced_accuracy,52,52,52,52,0.2,0.2,0.2,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,4,nearest-homolog,2,macro_f1,52,52,52,52,0.126315789473684,0.098550724637681,0.149397590361446,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,5,esm2-35m,0,accuracy,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,5,esm2-35m,1,balanced_accuracy,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,5,esm2-35m,2,macro_f1,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,5,esm2-35m,0,accuracy,52,52,52,52,0.769230769230769,0.653846153846154,0.884615384615385,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,5,esm2-35m,1,balanced_accuracy,52,52,52,52,0.727857142857143,0.553538636363636,0.868503496503496,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,5,esm2-35m,2,macro_f1,52,52,52,52,0.736190476190476,0.570124835829885,0.854879195386423,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,6,esm2-150m,0,accuracy,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,6,esm2-150m,1,balanced_accuracy,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,6,esm2-150m,2,macro_f1,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,6,esm2-150m,0,accuracy,52,52,52,52,0.769230769230769,0.653846153846154,0.884615384615385,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,6,esm2-150m,1,balanced_accuracy,52,52,52,52,0.699761904761905,0.544134920634921,0.837780303030303,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,6,esm2-150m,2,macro_f1,52,52,52,52,0.706285283344107,0.533792867349369,0.840412572721396,2000,2026,reportable
1,confirmatory,v060-identity,1,cluster70,identity,0,identity_00_20,0–<20%,0,majority,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,1,cluster70,identity,0,identity_00_20,0–<20%,0,majority,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,1,cluster70,identity,0,identity_00_20,0–<20%,0,majority,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,1,cluster70,identity,1,identity_20_30,20–<30%,0,majority,0,accuracy,7,7,7,7,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,1,cluster70,identity,1,identity_20_30,20–<30%,0,majority,1,balanced_accuracy,7,7,7,7,NA,NA,NA,NA,NA,insufficient_sequences
