schema_version,analysis_class,analysis_id,split_order,split_name,stratum_dimension,stratum_order,stratum_id,stratum_label,method_order,method,metric_order,metric,sequence_count_display,sequence_count,component_count_display,component_count,estimate,ci_lower,ci_upper,bootstrap_iterations,bootstrap_seed,reporting_status
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,6,esm2-150m,0,accuracy,42,42,42,42,0.880952380952381,0.785714285714286,0.976190476190476,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,6,esm2-150m,1,balanced_accuracy,42,42,42,42,0.815942028985507,0.636200533661741,0.975025,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,6,esm2-150m,2,macro_f1,42,42,42,42,0.8,0.635131197369077,0.941824314574314,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,6,esm2-150m,0,accuracy,22,22,16,16,0.863636363636364,0.666666666666667,1,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,6,esm2-150m,1,balanced_accuracy,22,22,16,16,0.914285714285714,0.533333333333333,1,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,6,esm2-150m,2,macro_f1,22,22,16,16,0.905454545454546,0.516628787878788,1,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,0,majority,0,accuracy,54,54,54,54,0.425925925925926,0.296296296296296,0.555555555555556,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,0,majority,1,balanced_accuracy,54,54,54,54,0.2,0.2,0.2,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,0,majority,2,macro_f1,54,54,54,54,0.119480519480519,0.091428571428571,0.142857142857143,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,0,majority,0,accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,0,majority,1,balanced_accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,0,majority,2,macro_f1,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,0,majority,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,0,majority,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,0,majority,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,0,majority,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,0,majority,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,0,majority,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,0,majority,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,0,majority,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,0,majority,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,1,length-logistic,0,accuracy,54,54,54,54,0.222222222222222,0.111111111111111,0.333333333333333,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,1,length-logistic,1,balanced_accuracy,54,54,54,54,0.303502415458937,0.174351851851852,0.457787878787879,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,1,length-logistic,2,macro_f1,54,54,54,54,0.197089497938394,0.097042469025228,0.289244853485341,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,1,length-logistic,0,accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,1,length-logistic,1,balanced_accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,1,length-logistic,2,macro_f1,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,1,length-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,1,length-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,1,length-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,1,length-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,1,length-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,1,length-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,1,length-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,1,length-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,1,length-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,2,aac-logistic,0,accuracy,54,54,54,54,0.351851851851852,0.240740740740741,0.481481481481481,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,2,aac-logistic,1,balanced_accuracy,54,54,54,54,0.25737812911726,0.151451915742534,0.369604906058853,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,2,aac-logistic,2,macro_f1,54,54,54,54,0.271848852901484,0.160906976744186,0.373575245700246,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,2,aac-logistic,0,accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,2,aac-logistic,1,balanced_accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,2,aac-logistic,2,macro_f1,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,2,aac-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,2,aac-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,2,aac-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,2,aac-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,2,aac-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,2,aac-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,2,aac-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,2,aac-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,2,aac-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,3,kmer3-logistic,0,accuracy,54,54,54,54,0.5,0.37037037037037,0.62962962962963,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,3,kmer3-logistic,1,balanced_accuracy,54,54,54,54,0.364855072463768,0.259248931623932,0.470461038961039,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,3,kmer3-logistic,2,macro_f1,54,54,54,54,0.326938775510204,0.235017186631738,0.405012596899225,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,3,kmer3-logistic,0,accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,3,kmer3-logistic,1,balanced_accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,3,kmer3-logistic,2,macro_f1,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,4,nearest-homolog,0,accuracy,54,54,54,54,0.537037037037037,0.407407407407407,0.666666666666667,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,4,nearest-homolog,1,balanced_accuracy,54,54,54,54,0.325252525252525,0.244444444444444,0.412130681818182,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,4,nearest-homolog,2,macro_f1,54,54,54,54,0.314192849404117,0.198564948764316,0.40210530936648,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,4,nearest-homolog,0,accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,4,nearest-homolog,1,balanced_accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,4,nearest-homolog,2,macro_f1,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,5,esm2-35m,0,accuracy,54,54,54,54,0.740740740740741,0.611111111111111,0.851851851851852,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,5,esm2-35m,1,balanced_accuracy,54,54,54,54,0.671530522617479,0.518044353865948,0.839126485442662,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,5,esm2-35m,2,macro_f1,54,54,54,54,0.672836581441087,0.524225962813789,0.799892049149321,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,5,esm2-35m,0,accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,5,esm2-35m,1,balanced_accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,5,esm2-35m,2,macro_f1,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,6,esm2-150m,0,accuracy,54,54,54,54,0.777777777777778,0.648148148148148,0.888888888888889,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,6,esm2-150m,1,balanced_accuracy,54,54,54,54,0.69840799297321,0.550602124183007,0.859521645021645,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,0,component_singleton,1,6,esm2-150m,2,macro_f1,54,54,54,54,0.689150326797386,0.536380413687508,0.820344374416433,2000,2026,reportable
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,6,esm2-150m,0,accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,6,esm2-150m,1,balanced_accuracy,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,1,component_02_04,2–4,6,esm2-150m,2,macro_f1,12,12,6,6,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,2,component_05_09,5–9,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,3,component_10_19,10–19,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,3,cluster30,component_size,4,component_20_plus,20+,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
